timestamp,mains_voltage_rms_v,mains_total_power_w,mains_current_rms_a,mains_power_factor,frequency_hz,cumulative_energy_kwh,cumulative_cost_inr,ac_power_w,fridge_power_w,tv_power_w,pc_power_w,lights_power_w,fan_power_w,washing_machine_power_w,geyser_power_w
2026-03-24T08:56:00Z,232.5,607.8,2.77,0.943,49.96,9.805,78.44,4.9,9.0,1.3,3.4,0.0,0.0,589.2,0.0
2026-03-24T08:57:00Z,231.77,347.6,1.61,0.931,50.04,9.8108,78.49,4.8,10.2,1.2,3.1,0.0,0.0,328.3,0.0
2026-03-24T08:58:00Z,231.99,650.0,2.99,0.936,49.96,9.8217,78.57,4.1,11.0,1.5,3.5,0.0,0.0,629.9,0.0
2026-03-24T08:59:00Z,231.58,468.4,2.13,0.95,50.0,9.8295,78.64,4.6,12.3,1.3,2.6,0.0,0.0,447.6,0.0
2026-03-24T09:00:00Z,232.72,778.2,3.57,0.937,50.04,9.8424,78.74,4.2,136.2,1.7,3.5,0.0,0.0,632.6,0.0
2026-03-24T09:01:00Z,232.25,158.3,0.72,0.948,50.04,9.8451,78.76,4.6,148.7,1.7,3.3,0.0,0.0,0.0,0.0
2026-03-24T09:02:00Z,232.09,148.5,0.68,0.94,50.04,9.8476,78.78,4.9,139.5,1.5,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:03:00Z,232.2,158.0,0.72,0.948,49.95,9.8502,78.8,4.4,149.4,1.6,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:04:00Z,232.13,155.3,0.71,0.945,50.0,9.8528,78.82,4.1,147.5,1.2,2.5,0.0,0.0,0.0,0.0
2026-03-24T09:05:00Z,232.01,162.6,0.74,0.943,50.01,9.8555,78.84,4.2,154.0,1.6,2.8,0.0,0.0,0.0,0.0
2026-03-24T09:06:00Z,232.32,152.1,0.69,0.946,50.05,9.858,78.86,4.8,142.7,1.6,3.0,0.0,0.0,0.0,0.0
2026-03-24T09:07:00Z,232.17,150.4,0.7,0.932,49.98,9.8605,78.88,4.0,141.7,1.4,3.3,0.0,0.0,0.0,0.0
2026-03-24T09:08:00Z,231.08,149.7,0.68,0.947,50.03,9.863,78.9,4.4,140.7,1.5,3.1,0.0,0.0,0.0,0.0
2026-03-24T09:09:00Z,232.24,145.8,0.66,0.951,49.98,9.8655,78.92,4.9,136.2,1.8,2.9,0.0,0.0,0.0,0.0
2026-03-24T09:10:00Z,231.48,154.0,0.71,0.937,50.02,9.868,78.94,4.8,144.5,1.3,3.4,0.0,0.0,0.0,0.0
2026-03-24T09:11:00Z,231.48,163.6,0.75,0.948,50.0,9.8708,78.97,4.9,154.0,1.6,3.1,0.0,0.0,0.0,0.0
2026-03-24T09:12:00Z,231.91,156.8,0.72,0.939,49.96,9.8734,78.99,4.7,147.1,1.6,3.4,0.0,0.0,0.0,0.0
2026-03-24T09:13:00Z,230.9,159.7,0.74,0.937,50.03,9.876,79.01,4.9,149.9,1.8,3.1,0.0,0.0,0.0,0.0
2026-03-24T09:14:00Z,231.56,148.6,0.67,0.952,50.0,9.8785,79.03,4.3,140.0,1.7,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:15:00Z,232.02,153.5,0.7,0.943,49.95,9.8811,79.05,4.3,144.9,1.4,2.9,0.0,0.0,0.0,0.0
2026-03-24T09:16:00Z,231.45,147.4,0.67,0.951,49.97,9.8835,79.07,4.3,138.3,1.8,3.0,0.0,0.0,0.0,0.0
2026-03-24T09:17:00Z,230.68,152.8,0.7,0.947,50.01,9.8861,79.09,4.1,144.7,1.3,2.7,0.0,0.0,0.0,0.0
2026-03-24T09:18:00Z,231.62,155.5,0.71,0.95,50.05,9.8887,79.11,4.2,146.4,1.7,3.2,0.0,0.0,0.0,0.0
2026-03-24T09:19:00Z,232.4,163.8,0.74,0.95,49.99,9.8914,79.13,4.9,154.0,1.5,3.4,0.0,0.0,0.0,0.0
2026-03-24T09:20:00Z,232.43,19.9,0.09,0.952,49.97,9.8917,79.13,4.1,11.4,1.8,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:21:00Z,230.81,20.8,0.1,0.946,50.01,9.8921,79.14,4.6,11.9,1.3,3.0,0.0,0.0,0.0,0.0
2026-03-24T09:22:00Z,231.78,18.1,0.08,0.941,50.03,9.8924,79.14,4.4,9.7,1.4,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:23:00Z,230.93,18.6,0.08,0.949,50.04,9.8927,79.14,4.3,9.5,1.3,3.5,0.0,0.0,0.0,0.0
2026-03-24T09:24:00Z,232.05,20.0,0.09,0.94,50.0,9.893,79.14,4.3,11.0,1.4,3.3,0.0,0.0,0.0,0.0
2026-03-24T09:25:00Z,232.31,20.3,0.09,0.952,50.04,9.8933,79.15,4.8,11.1,1.3,3.1,0.0,0.0,0.0,0.0
2026-03-24T09:26:00Z,232.01,18.5,0.08,0.941,50.04,9.8937,79.15,4.3,9.9,1.6,2.7,0.0,0.0,0.0,0.0
2026-03-24T09:27:00Z,232.25,22.5,0.1,0.948,49.97,9.894,79.15,4.7,13.8,1.4,2.6,0.0,0.0,0.0,0.0
2026-03-24T09:28:00Z,231.87,18.4,0.08,0.941,49.98,9.8943,79.15,4.0,9.9,1.5,3.0,0.0,0.0,0.0,0.0
2026-03-24T09:29:00Z,231.58,21.9,0.1,0.95,49.96,9.8947,79.16,4.0,13.9,1.3,2.7,0.0,0.0,0.0,0.0
2026-03-24T09:30:00Z,230.74,182.2,0.84,0.945,49.96,9.8977,79.18,4.7,12.7,1.4,163.4,0.0,0.0,0.0,0.0
2026-03-24T09:31:00Z,231.06,206.6,0.94,0.952,49.99,9.9012,79.21,4.1,13.8,1.4,187.3,0.0,0.0,0.0,0.0
2026-03-24T09:32:00Z,230.67,223.5,1.02,0.95,50.0,9.9049,79.24,4.8,9.1,1.6,208.0,0.0,0.0,0.0,0.0
2026-03-24T09:33:00Z,230.97,177.0,0.81,0.943,50.0,9.9079,79.26,4.0,12.8,1.2,159.0,0.0,0.0,0.0,0.0
2026-03-24T09:34:00Z,232.25,234.9,1.06,0.955,50.05,9.9118,79.29,4.8,10.9,1.6,217.6,0.0,0.0,0.0,0.0
2026-03-24T09:35:00Z,231.58,167.0,0.75,0.956,50.02,9.9146,79.32,4.5,11.7,1.7,149.1,0.0,0.0,0.0,0.0
2026-03-24T09:36:00Z,230.76,155.8,0.72,0.937,49.97,9.9172,79.34,4.5,9.0,1.5,140.8,0.0,0.0,0.0,0.0
2026-03-24T09:37:00Z,231.86,224.2,1.02,0.944,49.98,9.9209,79.37,4.1,10.0,1.8,208.3,0.0,0.0,0.0,0.0
2026-03-24T09:38:00Z,230.7,220.8,1.02,0.94,49.96,9.9246,79.4,4.3,10.7,1.8,204.0,0.0,0.0,0.0,0.0
2026-03-24T09:39:00Z,231.38,244.9,1.12,0.942,49.98,9.9287,79.43,4.9,11.5,1.7,226.8,0.0,0.0,0.0,0.0
2026-03-24T09:40:00Z,232.28,274.5,1.25,0.948,49.97,9.9332,79.47,4.9,13.5,1.7,254.4,0.0,0.0,0.0,0.0
2026-03-24T09:41:00Z,231.59,221.0,1.01,0.949,49.96,9.9369,79.5,4.3,13.2,1.3,202.2,0.0,0.0,0.0,0.0
2026-03-24T09:42:00Z,230.83,176.0,0.8,0.948,50.03,9.9398,79.52,5.0,10.2,1.4,159.4,0.0,0.0,0.0,0.0
2026-03-24T09:43:00Z,231.9,192.5,0.88,0.943,49.98,9.9431,79.54,5.0,13.7,1.5,172.3,0.0,0.0,0.0,0.0
2026-03-24T09:44:00Z,230.99,270.8,1.24,0.945,49.98,9.9476,79.58,4.0,9.3,1.7,255.8,0.0,0.0,0.0,0.0
2026-03-24T09:45:00Z,231.08,288.3,1.32,0.945,49.96,9.9524,79.62,4.4,140.3,1.7,141.9,0.0,0.0,0.0,0.0
2026-03-24T09:46:00Z,231.15,377.7,1.74,0.941,49.97,9.9587,79.67,4.6,139.7,1.3,232.1,0.0,0.0,0.0,0.0
2026-03-24T09:47:00Z,230.57,331.1,1.51,0.948,49.98,9.9642,79.71,4.8,146.3,1.5,178.5,0.0,0.0,0.0,0.0
2026-03-24T09:48:00Z,231.91,408.1,1.86,0.946,50.02,9.971,79.77,4.8,149.6,1.3,252.4,0.0,0.0,0.0,0.0
2026-03-24T09:49:00Z,230.96,312.1,1.42,0.951,50.03,9.9762,79.81,4.8,148.5,1.4,157.4,0.0,0.0,0.0,0.0
2026-03-24T09:50:00Z,232.2,393.3,1.79,0.948,49.99,9.9827,79.86,4.5,138.9,1.5,248.4,0.0,0.0,0.0,0.0
2026-03-24T09:51:00Z,232.2,394.1,1.78,0.952,50.02,9.9893,79.91,4.3,154.6,1.4,233.8,0.0,0.0,0.0,0.0
2026-03-24T09:52:00Z,231.11,315.4,1.44,0.951,49.98,9.9946,79.96,5.0,154.6,1.2,154.6,0.0,0.0,0.0,0.0
2026-03-24T09:53:00Z,231.7,398.4,1.83,0.942,49.99,10.0012,80.01,4.2,137.4,1.4,255.4,0.0,0.0,0.0,0.0
2026-03-24T09:54:00Z,230.93,361.5,1.65,0.948,50.0,10.0072,80.06,4.8,143.1,1.3,212.3,0.0,0.0,0.0,0.0
2026-03-24T09:55:00Z,230.74,323.9,1.47,0.956,49.96,10.0126,80.1,5.0,137.6,1.3,180.0,0.0,0.0,0.0,0.0
2026-03-24T09:56:00Z,231.27,351.7,1.6,0.953,49.98,10.0185,80.15,4.9,143.7,1.3,201.8,0.0,0.0,0.0,0.0
2026-03-24T09:57:00Z,230.68,337.4,1.54,0.949,50.0,10.0241,80.19,4.9,146.2,1.5,184.8,0.0,0.0,0.0,0.0
2026-03-24T09:58:00Z,232.05,323.4,1.47,0.95,49.96,10.0295,80.24,4.1,152.3,1.3,165.7,0.0,0.0,0.0,0.0
2026-03-24T09:59:00Z,231.03,293.2,1.35,0.943,50.01,10.0344,80.28,4.6,146.1,1.7,140.8,0.0,0.0,0.0,0.0
2026-03-24T10:00:00Z,231.78,333.6,1.5,0.959,50.04,10.04,80.32,4.3,153.3,1.4,174.6,0.0,0.0,0.0,0.0
2026-03-24T10:01:00Z,231.29,335.2,1.52,0.956,49.98,10.0455,80.36,4.1,148.2,1.5,181.4,0.0,0.0,0.0,0.0
2026-03-24T10:02:00Z,231.57,383.9,1.74,0.952,50.0,10.0519,80.42,4.1,153.0,1.8,225.0,0.0,0.0,0.0,0.0
2026-03-24T10:03:00Z,231.33,367.1,1.67,0.95,50.02,10.0581,80.46,4.2,152.6,1.4,208.9,0.0,0.0,0.0,0.0
2026-03-24T10:04:00Z,231.41,304.2,1.4,0.942,49.97,10.0631,80.5,4.6,153.9,1.6,144.1,0.0,0.0,0.0,0.0
2026-03-24T10:05:00Z,231.85,242.5,1.11,0.943,49.98,10.0672,80.54,4.1,9.0,1.3,228.1,0.0,0.0,0.0,0.0
2026-03-24T10:06:00Z,231.22,232.3,1.05,0.961,50.01,10.071,80.57,4.4,11.8,1.7,214.4,0.0,0.0,0.0,0.0
2026-03-24T10:07:00Z,231.23,211.6,0.96,0.956,49.98,10.0746,80.6,4.1,12.7,1.2,193.6,0.0,0.0,0.0,0.0
2026-03-24T10:08:00Z,230.31,225.1,1.02,0.959,50.01,10.0783,80.63,4.0,13.9,1.3,205.9,0.0,0.0,0.0,0.0
2026-03-24T10:09:00Z,231.26,272.8,1.25,0.945,50.0,10.0829,80.66,4.7,10.1,1.2,256.8,0.0,0.0,0.0,0.0
2026-03-24T10:10:00Z,231.04,227.9,1.03,0.961,49.96,10.0867,80.69,4.8,10.1,1.5,211.5,0.0,0.0,0.0,0.0
2026-03-24T10:11:00Z,230.25,176.9,0.81,0.943,50.04,10.0896,80.72,4.0,12.6,1.3,159.0,0.0,0.0,0.0,0.0
2026-03-24T10:12:00Z,231.0,206.8,0.95,0.946,49.99,10.0931,80.74,4.7,10.8,1.8,189.5,0.0,0.0,0.0,0.0
2026-03-24T10:13:00Z,231.36,163.3,0.73,0.961,50.02,10.0958,80.77,4.1,9.9,1.2,148.1,0.0,0.0,0.0,0.0
2026-03-24T10:14:00Z,231.99,258.3,1.17,0.954,50.02,10.1001,80.8,4.4,10.9,1.5,241.5,0.0,0.0,0.0,0.0
2026-03-24T10:15:00Z,230.84,161.5,0.74,0.949,50.01,10.1028,80.82,4.9,11.5,1.5,143.6,0.0,0.0,0.0,0.0
2026-03-24T10:16:00Z,230.7,267.0,1.22,0.951,49.97,10.1072,80.86,4.8,11.3,1.2,249.7,0.0,0.0,0.0,0.0
2026-03-24T10:17:00Z,230.53,245.6,1.12,0.955,50.04,10.1113,80.89,4.0,11.6,1.7,228.3,0.0,0.0,0.0,0.0
2026-03-24T10:18:00Z,231.53,187.9,0.84,0.961,50.05,10.1144,80.92,4.6,10.1,1.3,171.9,0.0,0.0,0.0,0.0
2026-03-24T10:19:00Z,230.39,163.9,0.75,0.949,49.95,10.1172,80.94,5.0,13.1,1.8,144.0,0.0,0.0,0.0,0.0
2026-03-24T10:20:00Z,230.35,262.2,1.19,0.958,49.98,10.1216,80.97,4.3,10.6,1.8,245.5,0.0,0.0,0.0,0.0
2026-03-24T10:21:00Z,230.85,233.9,1.06,0.956,49.98,10.1254,81.0,4.3,9.6,1.3,218.7,0.0,0.0,0.0,0.0
2026-03-24T10:22:00Z,230.84,167.1,0.76,0.956,50.02,10.1282,81.03,4.6,12.4,1.7,148.4,0.0,0.0,0.0,0.0
2026-03-24T10:23:00Z,230.8,170.8,0.78,0.95,50.03,10.1311,81.05,4.1,11.3,1.2,154.2,0.0,0.0,0.0,0.0
2026-03-24T10:24:00Z,231.19,164.1,0.75,0.944,49.99,10.1338,81.07,4.9,9.6,1.7,147.9,0.0,0.0,0.0,0.0
2026-03-24T10:25:00Z,230.52,230.1,1.05,0.95,49.97,10.1377,81.1,4.5,11.4,1.8,212.4,0.0,0.0,0.0,0.0
2026-03-24T10:26:00Z,231.33,211.1,0.95,0.956,49.97,10.1412,81.13,4.3,9.6,1.4,195.8,0.0,0.0,0.0,0.0
2026-03-24T10:27:00Z,231.3,184.5,0.84,0.948,49.98,10.1442,81.15,4.7,9.7,1.3,168.8,0.0,0.0,0.0,0.0
2026-03-24T10:28:00Z,231.74,202.4,0.92,0.95,50.02,10.1476,81.18,4.4,12.6,1.4,184.0,0.0,0.0,0.0,0.0
2026-03-24T10:29:00Z,230.71,250.5,1.15,0.946,50.0,10.1518,81.21,5.0,9.7,1.6,234.2,0.0,0.0,0.0,0.0
2026-03-24T10:30:00Z,230.61,354.3,1.6,0.959,49.97,10.1577,81.26,4.8,137.4,1.5,210.6,0.0,0.0,0.0,0.0
2026-03-24T10:31:00Z,230.77,304.8,1.37,0.962,50.03,10.1628,81.3,4.2,139.7,1.4,159.5,0.0,0.0,0.0,0.0
2026-03-24T10:32:00Z,231.14,318.1,1.46,0.945,49.99,10.1681,81.34,4.3,137.1,1.3,175.4,0.0,0.0,0.0,0.0
2026-03-24T10:33:00Z,230.9,310.1,1.39,0.963,49.99,10.1732,81.39,4.1,150.5,1.6,153.9,0.0,0.0,0.0,0.0
2026-03-24T10:34:00Z,231.58,372.4,1.7,0.947,50.01,10.1795,81.44,4.3,151.9,1.8,214.4,0.0,0.0,0.0,0.0
2026-03-24T10:35:00Z,230.26,335.3,1.51,0.964,50.02,10.185,81.48,4.4,143.4,1.5,186.0,0.0,0.0,0.0,0.0
2026-03-24T10:36:00Z,230.14,363.2,1.65,0.958,50.01,10.1911,81.53,4.4,152.0,1.3,205.5,0.0,0.0,0.0,0.0
2026-03-24T10:37:00Z,230.71,333.3,1.51,0.958,50.0,10.1967,81.57,4.2,146.5,1.6,181.0,0.0,0.0,0.0,0.0
2026-03-24T10:38:00Z,230.69,327.7,1.48,0.962,50.05,10.2021,81.62,4.7,149.0,1.6,172.4,0.0,0.0,0.0,0.0
2026-03-24T10:39:00Z,231.56,332.9,1.52,0.946,50.03,10.2077,81.66,4.5,136.1,1.4,190.9,0.0,0.0,0.0,0.0
2026-03-24T10:40:00Z,229.87,410.3,1.87,0.954,49.97,10.2145,81.72,4.5,149.0,1.8,255.0,0.0,0.0,0.0,0.0
2026-03-24T10:41:00Z,231.11,336.9,1.53,0.954,50.03,10.2201,81.76,4.6,136.4,1.6,194.3,0.0,0.0,0.0,0.0
2026-03-24T10:42:00Z,231.07,395.5,1.78,0.961,49.98,10.2267,81.81,4.1,151.5,1.2,238.7,0.0,0.0,0.0,0.0
2026-03-24T10:43:00Z,231.58,381.8,1.73,0.954,49.97,10.2331,81.86,4.9,144.8,1.6,230.5,0.0,0.0,0.0,0.0
2026-03-24T10:44:00Z,230.74,350.1,1.6,0.95,49.98,10.2389,81.91,4.6,141.3,1.5,202.7,0.0,0.0,0.0,0.0
2026-03-24T10:45:00Z,230.68,310.0,1.41,0.951,50.04,10.2441,81.95,4.2,151.9,1.7,152.2,0.0,0.0,0.0,0.0
2026-03-24T10:46:00Z,231.72,368.2,1.67,0.95,50.04,10.2502,82.0,4.4,136.7,1.6,225.5,0.0,0.0,0.0,0.0
2026-03-24T10:47:00Z,230.35,333.0,1.52,0.948,49.97,10.2558,82.05,4.1,142.8,1.4,184.7,0.0,0.0,0.0,0.0
2026-03-24T10:48:00Z,230.86,295.6,1.35,0.949,50.05,10.2607,82.09,4.8,135.1,1.6,154.1,0.0,0.0,0.0,0.0
2026-03-24T10:49:00Z,229.82,368.8,1.69,0.951,49.97,10.2668,82.13,4.6,142.7,1.8,219.7,0.0,0.0,0.0,0.0
2026-03-24T10:50:00Z,231.22,172.3,0.78,0.957,49.95,10.2697,82.16,4.1,9.3,1.3,157.6,0.0,0.0,0.0,0.0
2026-03-24T10:51:00Z,230.84,251.8,1.13,0.966,50.0,10.2739,82.19,4.2,12.3,1.5,233.8,0.0,0.0,0.0,0.0
2026-03-24T10:52:00Z,231.53,157.7,0.72,0.952,49.98,10.2765,82.21,4.4,9.4,1.5,142.4,0.0,0.0,0.0,0.0
2026-03-24T10:53:00Z,230.6,196.3,0.89,0.955,50.0,10.2798,82.24,4.6,12.7,1.7,177.3,0.0,0.0,0.0,0.0
2026-03-24T10:54:00Z,230.8,197.7,0.89,0.963,50.02,10.2831,82.26,4.2,11.1,1.2,181.2,0.0,0.0,0.0,0.0
2026-03-24T10:55:00Z,231.13,236.5,1.06,0.965,50.04,10.287,82.3,4.2,12.0,1.4,218.9,0.0,0.0,0.0,0.0
2026-03-24T10:56:00Z,231.21,239.8,1.08,0.96,50.02,10.291,82.33,4.7,12.8,1.2,221.1,0.0,0.0,0.0,0.0
2026-03-24T10:57:00Z,231.42,202.7,0.92,0.947,50.0,10.2944,82.36,4.6,13.5,1.5,183.1,0.0,0.0,0.0,0.0
2026-03-24T10:58:00Z,231.54,271.7,1.22,0.959,49.97,10.2989,82.39,4.4,10.6,1.7,255.0,0.0,0.0,0.0,0.0
2026-03-24T10:59:00Z,230.6,216.2,0.97,0.963,50.0,10.3025,82.42,4.7,9.3,1.7,200.5,0.0,0.0,0.0,0.0
2026-03-24T11:00:00Z,230.9,238.2,1.07,0.962,49.96,10.3065,82.45,4.6,12.8,1.5,219.3,0.0,0.0,0.0,0.0
2026-03-24T11:01:00Z,229.85,245.3,1.12,0.951,50.01,10.3106,82.48,4.9,11.9,1.7,226.8,0.0,0.0,0.0,0.0
2026-03-24T11:02:00Z,230.18,258.9,1.18,0.951,50.04,10.3149,82.52,4.7,10.2,1.4,242.6,0.0,0.0,0.0,0.0
2026-03-24T11:03:00Z,229.86,235.5,1.07,0.955,49.97,10.3188,82.55,4.5,9.6,1.4,220.0,0.0,0.0,0.0,0.0
2026-03-24T11:04:00Z,231.37,213.1,0.96,0.956,50.0,10.3224,82.58,4.5,12.8,1.6,194.2,0.0,0.0,0.0,0.0
2026-03-24T11:05:00Z,230.67,268.8,1.21,0.967,49.96,10.3269,82.61,4.9,9.2,1.7,253.0,0.0,0.0,0.0,0.0
2026-03-24T11:06:00Z,230.17,184.2,0.83,0.961,49.99,10.3299,82.64,4.9,10.6,1.8,166.9,0.0,0.0,0.0,0.0
2026-03-24T11:07:00Z,231.55,177.0,0.8,0.951,50.0,10.3329,82.66,4.0,12.5,1.3,159.2,0.0,0.0,0.0,0.0
2026-03-24T11:08:00Z,230.95,269.3,1.23,0.949,50.04,10.3374,82.7,4.7,12.5,1.7,250.4,0.0,0.0,0.0,0.0
2026-03-24T11:09:00Z,231.52,160.1,0.73,0.951,50.01,10.34,82.72,4.9,9.4,1.5,144.3,0.0,0.0,0.0,0.0
2026-03-24T11:10:00Z,230.32,163.9,0.75,0.952,49.96,10.3428,82.74,4.5,13.5,1.6,144.3,0.0,0.0,0.0,0.0
2026-03-24T11:11:00Z,230.72,175.4,0.8,0.949,49.98,10.3457,82.77,4.4,10.8,1.5,158.7,0.0,0.0,0.0,0.0
2026-03-24T11:12:00Z,231.11,220.7,0.99,0.96,50.03,10.3494,82.8,4.6,12.9,1.4,201.8,0.0,0.0,0.0,0.0
2026-03-24T11:13:00Z,230.73,240.8,1.08,0.962,49.99,10.3534,82.83,4.9,13.2,1.7,221.0,0.0,0.0,0.0,0.0
2026-03-24T11:14:00Z,229.62,260.9,1.19,0.958,50.02,10.3577,82.86,5.0,12.7,1.4,241.8,0.0,0.0,0.0,0.0
2026-03-24T11:15:00Z,230.17,398.6,1.82,0.954,49.97,10.3644,82.92,4.8,135.8,1.5,256.5,0.0,0.0,0.0,0.0
2026-03-24T11:16:00Z,231.32,371.1,1.69,0.95,50.02,10.3706,82.96,4.0,148.5,1.6,217.0,0.0,0.0,0.0,0.0
2026-03-24T11:17:00Z,230.2,394.5,1.79,0.96,49.99,10.3771,83.02,4.8,140.7,1.7,247.3,0.0,0.0,0.0,0.0
2026-03-24T11:18:00Z,230.21,385.2,1.75,0.958,50.01,10.3836,83.07,4.9,150.3,1.5,228.5,0.0,0.0,0.0,0.0
2026-03-24T11:19:00Z,230.12,287.0,1.3,0.956,49.99,10.3884,83.11,4.8,136.6,1.3,144.3,0.0,0.0,0.0,0.0
2026-03-24T11:20:00Z,231.25,342.8,1.54,0.963,50.02,10.3941,83.15,4.6,145.8,1.7,190.7,0.0,0.0,0.0,0.0
2026-03-24T11:21:00Z,229.89,376.2,1.71,0.958,49.99,10.4003,83.2,4.4,142.9,1.4,227.5,0.0,0.0,0.0,0.0
2026-03-24T11:22:00Z,230.74,402.2,1.82,0.96,49.98,10.407,83.26,4.2,149.7,1.3,247.0,0.0,0.0,0.0,0.0
2026-03-24T11:23:00Z,231.09,416.6,1.88,0.959,49.97,10.414,83.31,5.0,153.2,1.5,256.9,0.0,0.0,0.0,0.0
2026-03-24T11:24:00Z,231.25,340.6,1.54,0.956,50.05,10.4197,83.36,4.9,145.2,1.7,188.8,0.0,0.0,0.0,0.0
2026-03-24T11:25:00Z,230.91,322.0,1.47,0.951,50.02,10.425,83.4,4.6,141.3,1.8,174.3,0.0,0.0,0.0,0.0
2026-03-24T11:26:00Z,229.71,387.8,1.77,0.954,50.02,10.4315,83.45,4.7,140.2,1.5,241.4,0.0,0.0,0.0,0.0
2026-03-24T11:27:00Z,230.16,298.1,1.36,0.954,50.04,10.4365,83.49,4.8,137.9,1.4,154.0,0.0,0.0,0.0,0.0
2026-03-24T11:28:00Z,230.93,305.2,1.38,0.957,49.96,10.4415,83.53,4.2,139.6,1.5,159.9,0.0,0.0,0.0,0.0
2026-03-24T11:29:00Z,229.53,379.2,1.73,0.954,50.05,10.4479,83.58,4.6,154.3,1.6,218.7,0.0,0.0,0.0,0.0
2026-03-24T11:30:00Z,229.91,308.9,1.39,0.969,49.99,10.453,83.62,4.0,143.2,1.6,160.1,0.0,0.0,0.0,0.0
2026-03-24T11:31:00Z,231.0,328.2,1.48,0.963,49.96,10.4585,83.67,4.2,150.7,1.8,171.5,0.0,0.0,0.0,0.0
2026-03-24T11:32:00Z,229.38,385.1,1.75,0.957,49.96,10.4649,83.72,4.7,136.8,1.2,242.4,0.0,0.0,0.0,0.0
2026-03-24T11:33:00Z,231.02,368.2,1.67,0.956,50.04,10.471,83.77,4.6,137.3,1.2,225.1,0.0,0.0,0.0,0.0
2026-03-24T11:34:00Z,231.02,404.2,1.84,0.95,49.97,10.4778,83.82,5.0,154.6,1.5,243.1,0.0,0.0,0.0,0.0
2026-03-24T11:35:00Z,231.13,264.0,1.19,0.959,49.97,10.4822,83.86,4.3,9.5,1.5,248.7,0.0,0.0,0.0,0.0
2026-03-24T11:36:00Z,229.29,201.5,0.91,0.965,49.95,10.4855,83.88,4.0,10.7,1.3,185.5,0.0,0.0,0.0,0.0
2026-03-24T11:37:00Z,230.75,208.4,0.94,0.957,50.0,10.489,83.91,4.8,10.5,1.2,191.9,0.0,0.0,0.0,0.0
2026-03-24T11:38:00Z,229.79,193.8,0.88,0.959,50.02,10.4922,83.94,4.3,10.4,1.6,177.5,0.0,0.0,0.0,0.0
2026-03-24T11:39:00Z,229.44,234.1,1.07,0.954,49.99,10.4961,83.97,4.8,13.2,1.5,214.6,0.0,0.0,0.0,0.0
2026-03-24T11:40:00Z,230.21,240.3,1.09,0.955,49.99,10.5001,84.0,4.3,11.1,1.6,223.3,0.0,0.0,0.0,0.0
2026-03-24T11:41:00Z,230.89,271.5,1.23,0.956,50.0,10.5047,84.04,4.3,11.0,1.7,254.5,0.0,0.0,0.0,0.0
2026-03-24T11:42:00Z,230.03,265.0,1.2,0.958,50.05,10.5091,84.07,4.5,12.2,1.7,246.6,0.0,0.0,0.0,0.0
2026-03-24T11:43:00Z,229.86,172.6,0.78,0.962,50.01,10.512,84.1,4.4,12.1,1.7,154.4,0.0,0.0,0.0,0.0
2026-03-24T11:44:00Z,229.24,178.4,0.81,0.966,49.96,10.5149,84.12,5.0,9.7,1.7,162.0,0.0,0.0,0.0,0.0
2026-03-24T11:45:00Z,229.99,163.4,0.73,0.969,49.97,10.5177,84.14,4.4,11.3,1.5,146.2,0.0,0.0,0.0,0.0
2026-03-24T11:46:00Z,229.79,227.6,1.03,0.961,50.0,10.5214,84.17,4.6,10.6,1.3,211.1,0.0,0.0,0.0,0.0
2026-03-24T11:47:00Z,230.79,194.3,0.88,0.958,49.96,10.5247,84.2,4.2,13.1,1.6,175.4,0.0,0.0,0.0,0.0
2026-03-24T11:48:00Z,231.04,199.7,0.91,0.955,49.99,10.528,84.22,4.9,9.7,1.5,183.6,0.0,0.0,0.0,0.0
2026-03-24T11:49:00Z,230.72,189.1,0.85,0.965,49.98,10.5312,84.25,4.8,10.2,1.2,172.9,0.0,0.0,0.0,0.0
2026-03-24T11:50:00Z,229.25,194.0,0.88,0.957,49.95,10.5344,84.28,4.4,12.2,1.7,175.7,0.0,0.0,0.0,0.0
2026-03-24T11:51:00Z,229.49,249.7,1.14,0.954,50.03,10.5386,84.31,4.7,10.3,1.6,233.1,0.0,0.0,0.0,0.0
2026-03-24T11:52:00Z,229.94,183.9,0.83,0.966,49.95,10.5416,84.33,4.4,13.0,1.2,165.3,0.0,0.0,0.0,0.0
2026-03-24T11:53:00Z,229.81,176.7,0.81,0.953,50.02,10.5446,84.36,4.9,13.5,1.2,157.1,0.0,0.0,0.0,0.0
2026-03-24T11:54:00Z,230.85,248.2,1.11,0.969,50.02,10.5487,84.39,4.6,9.7,1.3,232.6,0.0,0.0,0.0,0.0
2026-03-24T11:55:00Z,229.59,260.5,1.18,0.962,49.98,10.5531,84.42,4.8,11.4,1.5,242.8,0.0,0.0,0.0,0.0
2026-03-24T11:56:00Z,230.68,218.5,0.98,0.965,50.03,10.5567,84.45,4.1,9.7,1.3,203.4,0.0,0.0,0.0,0.0
2026-03-24T11:57:00Z,229.21,187.2,0.86,0.951,49.99,10.5598,84.48,4.5,12.1,1.3,169.3,0.0,0.0,0.0,0.0
